file,begin,end,speaker,loglikelihood
022105-2114765,0.0,2.9866875,022105,-5.993922818791947
022105-2114503,0.0,2.4746875,022105,-5.63285020242915
022105-2115256,0.0,2.9013125,022105,-6.163175862068965
022105-2114402,0.0,2.0053125,022105,-6.02502
022105-2228020,0.0,2.2186875,022105,-5.570914027149321
022105-2261582,0.0,2.3893125,022105,-5.925428571428571
022105-2261110,0.0,2.944,022105,-6.314357142857143
022105-2260952,0.0,2.3893125,022105,-5.567886554621849
022105-2227123,0.0,3.6266875,022105,-5.834660220994475
022105-2261028,0.0,3.6266875,022105,-5.660828729281768
022105-2261973,0.0,2.176,022105,-6.788018433179723
022105-2114336,0.0,2.1333125,022105,-5.96262910798122
022105-2115128,0.0,2.4746875,022105,-5.914056680161943
022105-2114262,0.0,3.328,022105,-5.6077771084337344
022105-2227278,0.0,2.9013125,022105,-5.399858620689655
022105-2114573,0.0,2.9866875,022105,-5.54453355704698
022105-2261883,0.0,2.0053125,022105,-6.274465
022105-2114333,0.0,1.92,022105,-5.6011718749999995
022105-2227760,0.0,2.816,022105,-6.2158540925266905
022105-2262070,0.0,1.92,022105,-5.9986927083333335
022105-2226875,0.0,2.4746875,022105,-5.872433198380567
022105-2114495,0.0,2.5173125,022105,-5.221071713147411
022105-2261796,0.0,2.0053125,022105,-6.33889
022105-2227690,0.0,1.8346875,022105,-6.131464480874317
022105-2260674,0.0,1.8346875,022105,-6.008841530054644
022105-2260832,0.0,2.3893125,022105,-6.469008403361345
022105-2115293,0.0,2.6453125,022105,-6.460223484848485
022105-2261485,0.0,1.408,022105,-6.648622142857143
022105-2261920,0.0,2.0053125,022105,-7.0277650000000005
022105-2114396,0.0,2.0906875,022105,-5.785406698564594
022105-2260993,0.0,3.6266875,022105,-6.340367403314918
022105-2114379,0.0,2.4746875,022105,-5.556914979757085
022105-2115137,0.0,2.5173125,022105,-5.1760796812749
022105-2260706,0.0,2.6453125,022105,-6.563784090909091
022105-2262079,0.0,2.1333125,022105,-6.266849765258216
022105-2261740,0.0,3.584,022105,-6.69454469273743
022105-2261086,0.0,3.2426875,022105,-6.226342592592593
022105-2227722,0.0,1.664,022105,-6.328240963855422
022105-2115060,0.0,2.0906875,022105,-5.85978947368421
022105-2115206,0.0,2.56,022105,-6.04838671875
022105-2227497,0.0,2.304,022105,-5.451995652173913
022105-2114816,0.0,1.8346875,022105,-5.30667650273224
022105-2261149,0.0,3.84,022105,-6.388533854166667
022105-2227609,0.0,1.6213125,022105,-6.802111111111111
022105-2114485,0.0,3.8826875,022105,-5.566708762886598
022105-2261505,0.0,2.2613125,022105,-6.497004424778761
022105-2261496,0.0,1.6213125,022105,-5.878285185185185
022105-2227025,0.0,2.304,022105,-6.052260869565218
022105-2114832,0.0,3.712,022105,-5.172086253369272
022105-2114753,0.0,2.9866875,022105,-5.968453020134228
022105-2114605,0.0,2.6453125,022105,-5.933473484848484
022105-2228098,0.0,2.048,022105,-5.8295
022105-2228006,0.0,4.6933125,022105,-6.541799573560767
022105-2227322,0.0,2.2186875,022105,-6.339040723981901
022105-2114433,0.0,3.328,022105,-5.63289156626506
022105-2114640,0.0,3.1573125,022105,-6.062977777777777
022105-2261724,0.0,2.0053125,022105,-5.81888
022105-2261853,0.0,2.56,022105,-6.30132421875
022105-2262011,0.0,2.1333125,022105,-6.2561220657277
022105-2261947,0.0,1.7066875,022105,-5.582247647058823
022105-2227963,0.0,3.2853125,022105,-6.232582317073171
022105-2114552,0.0,2.304,022105,-6.0621217391304345
022105-2260658,0.0,2.944,022105,-6.398180272108844
022105-2261062,0.0,1.8346875,022105,-5.80908743169399
022105-2261688,0.0,1.8346875,022105,-6.427863387978142
022105-2114312,0.0,2.4746875,022105,-5.91242914979757
022105-2114666,0.0,2.7733125,022105,-6.037588447653429
022105-2260997,0.0,2.3893125,022105,-6.063105042016807
022105-2262085,0.0,3.2,022105,-6.312784375
022105-2114848,0.0,3.584,022105,-5.6019162011173185
022105-2260777,0.0,3.2853125,022105,-6.344698170731708
022105-2114412,0.0,2.56,022105,-5.41904296875
022105-2115052,0.0,1.5786875,022105,-5.816191082802548
022105-2260923,0.0,1.7493125,022105,-5.458494827586207
022105-2114735,0.0,1.92,022105,-5.801234375
022105-2227867,0.0,2.9866875,022105,-6.168328859060403
022105-2227527,0.0,2.4746875,022105,-5.761336032388664
022105-2114527,0.0,2.56,022105,-5.8575078125
022105-2261574,0.0,3.4133125,022105,-6.391733137829912
022105-2261780,0.0,2.944,022105,-5.783268707482993
022105-2261640,0.0,2.0906875,022105,-5.8512392344497615
022105-2261621,0.0,2.56,022105,-6.27974609375
022105-2228059,0.0,2.6026875,022105,-6.2616576923076925
022105-2261683,0.0,1.92,022105,-6.104791666666666
022105-2261963,0.0,1.8773125,022105,-6.428181818181818
022105-2114804,0.0,2.944,022105,-5.5888333333333335
022105-2260642,0.0,2.432,022105,-6.128843621399177
022105-2261529,0.0,1.7066875,022105,-6.466476470588235
022105-2261046,0.0,1.792,022105,-6.576318435754191
022105-2228038,0.0,2.048,022105,-5.755264705882353
022105-2261036,0.0,2.6453125,022105,-6.521965909090909
022105-2261101,0.0,2.56,022105,-6.46884375
022105-2114618,0.0,3.0293125,022105,-5.618549668874172
022105-2114541,0.0,2.56,022105,-5.7534921875
022105-2227778,0.0,3.1146875,022105,-6.31464308681672
022105-2114595,0.0,1.9626875,022105,-6.010290816326531
022105-2114535,0.0,2.048,022105,-5.198955882352941
022105-2261541,0.0,2.176,022105,-5.949294930875577
022105-2261910,0.0,2.304,022105,-5.47221304347826
022105-2261521,0.0,2.2613125,022105,-6.258752212389381
022105-2261005,0.0,1.792,022105,-5.44105251396648
022105-2114722,0.0,2.432,022105,-5.590164609053498
022105-2260970,0.0,2.2613125,022105,-5.232274336283186
022105-2261599,0.0,2.2613125,022105,-6.734641592920354
022105-2114305,0.0,1.8773125,022105,-5.1028106951871655
022105-2227428,0.0,3.968,022105,-6.268171717171717
022105-2227704,0.0,2.0906875,022105,-5.285076555023923
022105-2227014,0.0,2.3893125,022105,-6.341525210084034
022105-2262042,0.0,2.304,022105,-6.074534782608696
022105-2115110,0.0,2.0906875,022105,-6.025727272727273
021358-1453761,0.0,2.8586875,021358,-6.4953859649122805
021358-1453928,0.0,3.2853125,021358,-6.296875
021358-1453942,0.0,4.096,021358,-5.827816625916871
021358-1453758,0.0,4.2666875,021358,-6.041049295774648
021358-1453818,0.0,2.8586875,021358,-6.553347368421052
021358-1453848,0.0,3.1573125,021358,-6.361539682539682
021358-1453839,0.0,2.816,021358,-6.268103202846975
021358-1453914,0.0,4.0106875,021358,-6.144122194513716
021358-1453916,0.0,4.4373125,021358,-6.087670428893905
021358-1453895,0.0,2.432,021358,-6.647185185185186
021358-1453922,0.0,2.9013125,021358,-6.492186206896552
021358-1453783,0.0,3.072,021358,-6.262781758957654
021358-1453913,0.0,3.4986875,021358,-6.217931232091691
021358-1453779,0.0,4.6506875,021358,-5.809144086021505
021358-1453754,0.0,3.712,021358,-5.895218328840971
021358-1453789,0.0,3.456,021358,-6.116692753623188
021358-1453774,0.0,3.7973125,021358,-5.798638522427441
021358-1453838,0.0,2.5173125,021358,-6.218749003984064
021358-1453885,0.0,2.9013125,021358,-6.0889655172413795
021358-1453941,0.0,2.7306875,021358,-6.112959706959707
021358-1453753,0.0,4.224,021358,-6.101440758293839
021358-1453826,0.0,3.4133125,021358,-6.2815747800586506
021358-1453915,0.0,4.3946875,021358,-6.222906605922552
021358-1453788,0.0,3.4133125,021358,-6.363046920821114
021358-1453755,0.0,4.8213125,021358,-5.874578838174274
021358-1453807,0.0,2.432,021358,-6.074567901234567
021358-1453824,0.0,2.2186875,021358,-6.11189592760181
021358-1453936,0.0,3.6266875,021358,-6.713831491712708
021358-1453772,0.0,3.7973125,021358,-6.162791556728232
021358-1453880,0.0,2.9866875,021358,-6.189546979865772
021358-1453918,0.0,3.7546875,021358,-6.508424000000001
021358-1453829,0.0,2.6026875,021358,-6.029446153846154
021358-1453832,0.0,4.224,021358,-6.111144549763033
021358-1455016,0.0,3.1146875,021358,-5.688028938906752
021358-1453899,0.0,2.56,021358,-6.11973828125
021358-1453759,0.0,3.2426875,021358,-5.830552469135802
021358-1453847,0.0,4.2666875,021358,-6.080607981220657
021358-1455019,0.0,3.072,021358,-6.5420325732899025
021358-1453946,0.0,2.8586875,021358,-6.159638596491228
021358-1453762,0.0,3.6266875,021358,-6.078527624309393
021358-1453854,0.0,3.4133125,021358,-5.949894428152493
021358-1453796,0.0,3.7546875,021358,-5.982247999999999
021358-1453907,0.0,3.1573125,021358,-6.202625396825397
021358-1453833,0.0,3.9253125,021358,-6.048127551020408
021358-1453891,0.0,2.3466875,021358,-6.068004273504274
021358-1453751,0.0,3.3706875,021358,-6.302818991097923
021358-1453760,0.0,3.072,021358,-6.2747394136807815
021358-1455021,0.0,2.8586875,021358,-6.4155999999999995
021358-1453844,0.0,2.8586875,021358,-6.497017543859649
021358-1453752,0.0,5.4613125,021358,-5.555630036630037
021358-1453951,0.0,2.3466875,021358,-7.0171752136752135
021358-1453939,0.0,2.8586875,021358,-6.321473684210526
021358-1453935,0.0,4.224,021358,-6.093817535545023
021358-1453846,0.0,5.76,021358,-6.193928819444444
021358-1453830,0.0,2.9866875,021358,-5.9161040268456375
021358-1453794,0.0,2.7733125,021358,-6.050740072202166
021358-1453812,0.0,2.7733125,021358,-5.516169675090253
021358-1453911,0.0,3.2,021358,-5.639484375
021358-1453780,0.0,3.3706875,021358,-6.212581602373887
021358-1453908,0.0,2.7733125,021358,-5.903436823104693
021358-1453750,0.0,3.0293125,021358,-6.098837748344371
021358-1455018,0.0,3.1573125,021358,-6.366533333333334
021358-1453828,0.0,2.6026875,021358,-6.217957692307692
021358-1453917,0.0,3.2,021358,-6.427165625000001
021358-1453810,0.0,3.3706875,021358,-6.175973293768545
021358-1453793,0.0,2.8586875,021358,-6.65398245614035
021358-1453837,0.0,3.328,021358,-6.036331325301204
021358-1453785,0.0,4.096,021358,-6.279809290953545
021358-1453947,0.0,2.816,021358,-6.4085373665480425
021358-1453925,0.0,2.688,021358,-6.497701492537313
021358-1455017,0.0,2.8586875,021358,-6.372059649122807
021358-1453798,0.0,2.9866875,021358,-5.402523489932886
021358-1453805,0.0,4.0533125,021358,-6.248987654320988
021358-1453801,0.0,3.7973125,021358,-6.237664907651714
021358-1453777,0.0,2.4746875,021358,-5.842862348178137
021358-1453889,0.0,3.1573125,021358,-6.074549206349206
021358-1454032,0.0,6.528,021358,-5.388185582822087
021358-1453876,0.0,2.432,021358,-6.486637860082304
021358-1453757,0.0,3.9253125,021358,-6.005757653061225
021358-1453932,0.0,3.7973125,021358,-6.3042189973614775
021358-1453843,0.0,2.2613125,021358,-6.6132654867256635
021358-1453934,0.0,3.7546875,021358,-5.852389333333334
021358-1453803,0.0,2.688,021358,-6.163880597014925
021358-1453888,0.0,3.456,021358,-6.1771101449275365
021358-1453804,0.0,2.56,021358,-5.91608984375
021358-1453944,0.0,4.0533125,021358,-5.70977037037037
021358-1453886,0.0,2.7306875,021358,-6.723527472527472
021358-1455022,0.0,3.2,021358,-6.5483343750000005
021358-1453820,0.0,2.2186875,021358,-5.932411764705883
021358-1455020,0.0,3.2426875,021358,-6.507509259259259
021358-1453853,0.0,3.7546875,021358,-6.3239600000000005
021358-1453851,0.0,1.9626875,021358,-6.124704081632653
021358-1453814,0.0,3.7973125,021358,-5.753437994722955
021358-1453949,0.0,2.3893125,021358,-6.115941176470589
021358-1453884,0.0,4.096,021358,-6.44902444987775
021358-1453909,0.0,5.4613125,021358,-5.8699102564102565
021358-1453763,0.0,5.2053125,021358,-5.6229
021358-1453901,0.0,3.072,021358,-6.806644951140065
026334-2087236,0.0,3.1146875,026334,-4.991382636655948
026334-2087272,0.0,3.7546875,026334,-5.001367999999999
026334-2087228,0.0,3.584,026334,-4.9867039106145254
026334-2087202,0.0,2.6453125,026334,-4.609905303030303
026334-2087184,0.0,4.096,026334,-5.319085574572127
026334-2087212,0.0,4.6506875,026334,-5.538924731182796
026334-2087253,0.0,3.328,026334,-5.1180271084337345
026334-2087246,0.0,3.84,026334,-4.768153645833333
026334-2087218,0.0,3.8826875,026334,-4.524291237113402
026334-2087262,0.0,3.9253125,026334,-5.126683673469388
030021-2937524,0.0,2.7399375,030021,-6.498153846153847
030021-2937264,0.0,3.9009375,030021,-6.617733333333334
030021-2933578,0.0,2.322,030021,-6.434168103448276
030021-2937308,0.0,2.1826875,030021,-6.826261467889908
030021-2936370,0.0,1.9505,030021,-6.533158974358974
030021-2934511,0.0,1.068125,030021,-6.7894047169811325
030021-2936746,0.0,1.7183125,030021,-7.550070175438596
030021-2936278,0.0,2.043375,030021,-6.173328431372549
030021-2935223,0.0,3.2508125,030021,-6.556507692307692
030021-2936040,0.0,2.50775,030021,-6.645424
030021-2937195,0.0,2.7399375,030021,-7.014567765567766
030021-2936966,0.0,2.043375,030021,-6.6482745098039215
030021-2935833,0.0,3.2508125,030021,-6.2835107692307695
030021-2934819,0.0,1.9969375,030021,-6.660336683417085
030021-2936877,0.0,2.7399375,030021,-6.586054945054945
030021-2934748,0.0,2.8793125,030021,-7.065606271777003
030021-2936937,0.0,2.229125,030021,-6.305405405405406
030021-2935543,0.0,1.8111875,030021,-6.33189502762431
030021-2935152,0.0,1.5325,030021,-6.881660130718954
030021-2936234,0.0,2.600625,030021,-6.410792307692308
030021-2936190,0.0,1.8111875,030021,-6.572077348066299
030021-2933533,0.0,2.1826875,030021,-6.31104128440367
030021-2936475,0.0,1.5789375,030021,-6.874509554140127
030021-2934868,0.0,1.671875,030021,-6.93388622754491
030021-2936524,0.0,2.414875,030021,-6.36090041493776
030021-2933654,0.0,4.922625,030021,-6.6771768292682925
030021-2934504,0.0,3.6223125,030021,-6.598900552486188
030021-2937091,0.0,7.1053125,030021,-6.551059154929578
030021-2936095,0.0,3.204375,030021,-6.661059375000001
030021-2934380,0.0,4.8761875,030021,-7.012833675564682
030021-2937333,0.0,3.761625,030021,-6.509760638297872
030021-2936335,0.0,2.600625,030021,-6.558953846153846
030021-2936818,0.0,4.2260625,030021,-7.130137440758294
030021-2936428,0.0,3.018625,030021,-6.580129568106312
030021-2936563,0.0,1.857625,030021,-6.550605405405406
030021-2935291,0.0,4.644,030021,-6.641146551724138
030021-2935720,0.0,2.3684375,030021,-6.526720338983051
030021-2935938,0.0,2.832875,030021,-6.351837455830388
030021-2935679,0.0,1.9969375,030021,-6.638854271356784
030021-2936731,0.0,4.1331875,030021,-7.19434382566586
030021-2935383,0.0,2.92575,030021,-6.9664315068493154
030021-2936144,0.0,3.575875,030021,-6.487837535014005
021351-1453176,0.0,3.712,021351,-5.853832884097035
021351-1453099,0.0,5.2053125,021351,-5.512586538461538
021351-1453138,0.0,3.4986875,021351,-6.034564469914041
021351-1453180,0.0,2.6026875,021351,-5.611584615384615
021351-1453173,0.0,3.0293125,021351,-5.954662251655629
021351-1453112,0.0,4.7786875,021351,-6.135863731656184
021351-1453110,0.0,4.096,021351,-5.874019559902201
021351-1453179,0.0,3.4133125,021351,-5.663671554252199
021351-1453161,0.0,4.0533125,021351,-5.82507901234568
021351-1453174,0.0,4.352,021351,-6.026818390804598
021351-1453163,0.0,6.3146875,021351,-6.297204437400951
021351-1453094,0.0,4.6933125,021351,-5.609586353944564
021351-1453167,0.0,4.3093125,021351,-5.974669767441861
021351-1453144,0.0,4.7786875,021351,-6.174075471698114
021351-1453125,0.0,3.328,021351,-5.8395331325301205
021351-1453115,0.0,3.2,021351,-5.7470125
021351-1453182,0.0,4.0106875,021351,-5.644740648379053
021351-1453168,0.0,4.5226875,021351,-6.083444690265487
021351-1453139,0.0,3.2426875,021351,-5.960490740740741
021351-1453132,0.0,2.9013125,021351,-6.251279310344828
021351-1453121,0.0,2.944,021351,-6.029622448979592
021351-1453137,0.0,4.864,021351,-6.031141975308643
021351-1453146,0.0,2.816,021351,-5.287854092526691
021351-1453096,0.0,4.0106875,021351,-6.250174563591023
021351-1453154,0.0,3.968,021351,-5.785616161616161
021351-1453103,0.0,3.4133125,021351,-5.979718475073314
021351-1453166,0.0,4.3093125,021351,-6.233597674418605
021351-1453188,0.0,3.84,021351,-6.3525130208333325
021351-1453191,0.0,3.0293125,021351,-7.2044602649006615
021351-1453164,0.0,3.0293125,021351,-6.078619205298013
021351-1453171,0.0,3.2,021351,-6.032884375
021351-1453152,0.0,3.8826875,021351,-6.4318144329896905
021351-1453143,0.0,7.3813125,021351,-6.077257452574525
021351-1453189,0.0,2.7306875,021351,-6.891571428571428
021351-1453151,0.0,3.5413125,021351,-5.789954802259887
021351-1453148,0.0,3.84,021351,-5.936218749999999
021351-1453106,0.0,4.096,021351,-6.108723716381418
021351-1453141,0.0,2.9013125,021351,-6.259562068965517
021351-1453177,0.0,4.3946875,021351,-5.718692482915717
021351-1453184,0.0,3.2853125,021351,-6.259399390243903
021351-1453107,0.0,3.7973125,021351,-5.763572559366754
021351-1453120,0.0,3.0293125,021351,-5.677615894039735
021351-1453122,0.0,4.4373125,021351,-6.349221218961625
021351-1453130,0.0,2.816,021351,-5.616188612099644
021351-1453162,0.0,3.3706875,021351,-5.9464866468842725
021351-1453124,0.0,2.944,021351,-5.830431972789116
021351-1453114,0.0,3.4986875,021351,-6.050446991404012
021351-1453158,0.0,3.072,021351,-5.826153094462541
021351-1453156,0.0,4.3093125,021351,-6.037797674418605
021351-1453095,0.0,5.4186875,021351,-5.662484288354898
021351-1453149,0.0,4.0106875,021351,-5.768588528678305
021351-1453128,0.0,2.6453125,021351,-6.324352272727272
021351-1453157,0.0,3.0293125,021351,-5.8278443708609275
021351-1453136,0.0,4.4373125,021351,-5.783611738148984
021351-1453145,0.0,4.0106875,021351,-6.2426907730673316
021351-1453100,0.0,4.992,021351,-5.886703406813628
021351-1453116,0.0,2.7733125,021351,-6.249039711191336
021351-1453172,0.0,3.7973125,021351,-6.111255936675462
021351-1453133,0.0,3.0293125,021351,-5.762440397350994
021351-1453142,0.0,3.2853125,021351,-6.556591463414634
021351-1453147,0.0,4.8213125,021351,-6.034458506224066
021351-1453190,0.0,3.968,021351,-6.5712373737373735
021351-1453109,0.0,4.0533125,021351,-6.181666666666667
021351-1453117,0.0,4.096,021351,-6.3595599022004885
021351-1453131,0.0,3.584,021351,-5.721603351955307
021351-1453104,0.0,3.712,021351,-5.911555256064689
021351-1453113,0.0,4.6506875,021351,-5.5569870967741934
021351-1453118,0.0,2.688,021351,-6.188074626865672
021351-1453101,0.0,4.224,021351,-6.009431279620853
021351-1453181,0.0,4.352,021351,-6.061685057471265
021351-1453178,0.0,4.864,021351,-6.207995884773662
021351-1453170,0.0,3.7546875,021351,-5.944090666666667
021351-1453155,0.0,3.712,021351,-5.995547169811321
021351-1453183,0.0,2.688,021351,-5.752921641791044
021351-1453140,0.0,2.8586875,021351,-6.241231578947368
021351-1453123,0.0,2.944,021351,-5.906928571428571
021351-1453108,0.0,3.1573125,021351,-5.784974603174604
